@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Time_training numeric
@attribute Time_testing numeric
@attribute Summary {'Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 5\nSize of the tree: 8\n','Number of leaves: 54\nSize of the tree: 82\n','Number of leaves: 63\nSize of the tree: 94\n','Number of leaves: 62\nSize of the tree: 92\n','Number of leaves: 51\nSize of the tree: 77\n','Number of leaves: 59\nSize of the tree: 87\n','Number of leaves: 66\nSize of the tree: 99\n','Number of leaves: 59\nSize of the tree: 88\n','Number of leaves: 60\nSize of the tree: 88\n','Number of leaves: 61\nSize of the tree: 91\n','Number of leaves: 3\nSize of the tree: 4\n','Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 38\nSize of the tree: 50\n','Number of leaves: 55\nSize of the tree: 75\n','Number of leaves: 53\nSize of the tree: 71\n','Number of leaves: 51\nSize of the tree: 60\n','Number of leaves: 37\nSize of the tree: 53\n','Number of leaves: 37\nSize of the tree: 48\n','Number of leaves: 32\nSize of the tree: 43\n','Number of leaves: 61\nSize of the tree: 76\n','Number of leaves: 62\nSize of the tree: 78\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

weather,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,4,1,0,80,20,0,0,0.472727,0.474124,100,100,4.63538,4.63538,0,0.927076,0.927076,0,0,0,0,1,4,1,1,0,0,0,0,0.8,1,0.888889,0,0,?,?,?,?
weather,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,3,2,0,60,40,0,0,0.472727,0.491246,100,100,4.875093,4.875093,0,0.975019,0.975019,0,0,0,0,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,4,1,0,80,20,0,0,0.472727,0.474124,100,100,4.63538,4.63538,0,0.927076,0.927076,0,0,0,0,1,4,1,1,0,0,0,0,0.8,1,0.888889,0,0,?,?,?,?
weather,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,0,5,0,0,100,0,0,0.545455,0.545455,100,100,5.687518,5.687518,0,1.137504,1.137504,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,?,?,?,?
weather,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,3,2,0,60,40,0,0,0.472727,0.491246,100,100,4.875093,4.875093,0,0.975019,0.975019,0,0,0,0,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,3,2,0,60,40,0,0,0.472727,0.491246,100,100,4.875093,4.875093,0,0.975019,0.975019,0,0,0,0,1,3,1,2,0,0,0,0,0.6,1,0.75,0.001,0,?,?,?,?
weather,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,5,3,2,0,60,40,0,0,0.472727,0.491246,100,100,4.875093,4.875093,0,0.975019,0.975019,0,0,0,0,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
autos,1,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,17,53,0,24.285714,75.714286,0,0,0.224317,0.33922,100,100,167.87199,167.87199,0,2.398171,2.398171,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.002,?,?,?,?
autos,2,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,20,50,0,28.571429,71.428571,0,0,0.224346,0.338845,100,100,175.731521,175.731521,0,2.51045,2.51045,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.001,?,?,?,?
autos,3,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,19,51,0,27.142857,72.857143,0,0,0.222966,0.335855,100,100,163.960255,163.960255,0,2.342289,2.342289,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.006,?,?,?,?
autos,4,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,20,50,0,28.571429,71.428571,0,0,0.222708,0.335596,100,100,166.147414,166.147414,0,2.373534,2.373534,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.001,?,?,?,?
autos,5,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,18,52,0,25.714286,74.285714,0,0,0.223829,0.337451,100,100,167.77735,167.77735,0,2.396819,2.396819,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.002,?,?,?,?
autos,6,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,24,46,0,34.285714,65.714286,0,0,0.221012,0.33039,100,100,158.435217,158.435217,0,2.26336,2.26336,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.002,?,?,?,?
autos,7,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,27,43,0,38.571429,61.428571,0,0,0.221184,0.330244,100,100,158.390946,158.390946,0,2.262728,2.262728,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.001,?,?,?,?
autos,8,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,25,45,0,35.714286,64.285714,0,0,0.223829,0.337787,100,100,174.232605,174.232605,0,2.489037,2.489037,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.002,?,?,?,?
autos,9,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,23,47,0,32.857143,67.142857,0,0,0.222162,0.33387,100,100,161.845847,161.845847,0,2.312084,2.312084,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0.001,0.001,?,?,?,?
autos,10,weka.classifiers.ZeroR,'',6077547173920530258,20011014.2125,70,21,49,0,30,70,0,0,0.223053,0.33554,100,100,165.459263,165.459263,0,2.363704,2.363704,0,0,0,0,0,0,0,0,1,70,0,0,0,0,0,0,0.002,?,?,?,?
iris,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,35,16,0,68.627451,31.372549,0,0.529954,0.202709,0.31847,45.426167,67.219359,81.592363,31.025607,50.566755,1.59985,0.608345,0.991505,50.566755,0.991505,3196.359848,1,20,0,0,1,31,0,0,1,1,1,0.003,0,?,?,?,?
iris,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,31,20,0,60.784314,39.215686,0,0.451613,0.210287,0.332721,46.589142,69.245909,83.584631,33.087022,50.497609,1.638914,0.648765,0.990149,50.497609,0.990149,3208.192619,1,20,0,0,1,31,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,31,20,0,60.784314,39.215686,0,0.43956,0.231272,0.342884,51.826978,72.37248,81.592363,35.705816,45.886547,1.59985,0.700114,0.899736,45.886547,0.899736,2900.520586,1,16,0,0,1,35,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,30,21,0,58.823529,41.176471,0,0.422642,0.233685,0.347322,52.187927,72.997254,82.248115,36.386323,45.861792,1.612708,0.713457,0.899251,45.861792,0.899251,2903.618217,1,16,0,0,1,35,0,0,1,1,1,0.003,0,?,?,?,?
iris,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,34,17,0,66.666667,33.333333,0,0.5,0.222222,0.333333,50,70.710678,80.833088,34,46.833088,1.584963,0.666667,0.918296,46.833088,0.918296,2954.838838,1,17,0,0,1,34,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,31,20,0,60.784314,39.215686,0,0.43956,0.231272,0.342884,51.826978,72.37248,81.592363,35.705816,45.886547,1.59985,0.700114,0.899736,45.886547,0.899736,2900.520586,1,16,0,0,1,35,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,29,22,0,56.862745,43.137255,0,0.400641,0.24183,0.354995,53.822019,74.295031,82.936888,37.859242,45.077647,1.626213,0.742338,0.883875,45.077647,0.883875,2858.712082,1,15,0,0,1,36,0,0,1,1,1,0.003,0,?,?,?,?
iris,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,36,15,0,70.588235,29.411765,0,0.552893,0.189635,0.308029,42.205314,64.465897,82.936888,29.024471,53.912417,1.626213,0.569107,1.057106,53.912417,1.057106,3418.991223,1,22,0,0,1,29,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,34,17,0,66.666667,33.333333,0,0.504288,0.215784,0.32858,48.523377,69.652118,80.939202,33.026838,47.912364,1.587043,0.647585,0.939458,47.912364,0.939458,3023.727343,1,18,0,0,1,33,0,0,1,1,1,0.002,0.001,?,?,?,?
iris,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,51,34,17,0,66.666667,33.333333,0,0.504288,0.215784,0.32858,48.523377,69.652118,80.939202,33.026838,47.912364,1.587043,0.647585,0.939458,47.912364,0.939458,3023.727343,1,18,0,0,1,33,0,0,1,1,1,0.002,0,?,?,?,?
contact-lenses,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,6,2,0,75,25,0,0.384615,0.194444,0.346944,52.777778,87.827531,9.472017,7.509775,1.962242,1.184002,0.938722,0.24528,4.633938,0.579242,304.001014,1,1,0.285714,2,0.714286,5,0,0,0.333333,1,0.5,0.001,0,?,?,?,?
contact-lenses,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,4,4,0,50,50,0,0.272727,0.297619,0.422577,78.903654,97.725455,11.194409,10.036775,1.157634,1.399301,1.254597,0.144704,3.144282,0.393035,227.219584,1,1,0.571429,4,0.428571,3,0,0,0.2,1,0.333333,0.001,0,?,?,?,?
contact-lenses,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,6,2,0,75,25,0,0.555556,0.21875,0.330719,58.676471,77.78975,10.686262,6.245112,4.44115,1.335783,0.780639,0.555144,4.819764,0.60247,343.534299,1,2,0.333333,2,0.666667,4,0,0,0.5,1,0.666667,0.001,0,?,?,?,?
contact-lenses,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,6,2,0,75,25,0,0.6,0.229167,0.346109,58.055556,74.221901,12.473645,6.830075,5.64357,1.559206,0.853759,0.705446,5.64357,0.705446,430.008965,1,2,0.333333,2,0.666667,4,0,0,0.5,1,0.666667,0,0,?,?,?,?
contact-lenses,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,4,4,0,50,50,0,0.2,0.316667,0.389444,85.952381,95.792781,10.051852,7.473931,2.57792,1.256481,0.934241,0.32224,2.561913,0.320239,174.58167,1,2,0.666667,4,0.333333,2,0,0,0.333333,1,0.5,0,0,?,?,?,?
contact-lenses,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,7,1,0,87.5,12.5,0,0.6,0.116667,0.251661,31.666667,63.706985,9.472017,3.643856,5.828161,1.184002,0.455482,0.72852,6.468015,0.808502,424.322267,1,1,0.142857,1,0.857143,6,0,0,0.5,1,0.666667,0,0,?,?,?,?
contact-lenses,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,4,4,0,50,50,0,0.272727,0.297619,0.422577,78.903654,97.725455,11.194409,10.036775,1.157634,1.399301,1.254597,0.144704,3.144282,0.393035,227.219584,1,1,0.571429,4,0.428571,3,0,0,0.2,1,0.333333,0,0,?,?,?,?
contact-lenses,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,6,2,0,75,25,0,0.483871,0.166667,0.293972,45.783133,73.288249,9.729923,4.924813,4.805111,1.21624,0.615602,0.600639,5.333604,0.666701,363.458731,1,1,0.285714,2,0.714286,5,0,0,0.333333,1,0.5,0,0,?,?,?,?
contact-lenses,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,4,4,0,50,50,0,0.272727,0.297619,0.422577,78.903654,97.725455,11.194409,10.036775,1.157634,1.399301,1.254597,0.144704,3.144282,0.393035,227.219584,1,1,0.571429,4,0.428571,3,0,0,0.2,1,0.333333,0,0,?,?,?,?
contact-lenses,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,8,6,2,0,75,25,0,0.555556,0.21875,0.330719,58.676471,77.78975,10.686262,6.245112,4.44115,1.335783,0.780639,0.555144,4.819764,0.60247,343.534299,1,2,0.333333,2,0.666667,4,0,0,0.5,1,0.666667,0,0,?,?,?,?
labor-neg-data,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.658683,0.182186,0.378082,38.568674,75.167754,19.209354,2150.901647,-2131.692293,1.011019,113.20535,-112.194331,11.570715,0.608985,1271.875941,0.625,5,0,0,1,11,0.375,3,1,0.625,0.769231,0.003,0,?,?,?,?
labor-neg-data,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.681564,0.213323,0.380902,45.160335,75.728285,19.209354,2151.784631,-2132.575277,1.011019,113.251823,-112.240804,10.706451,0.563497,1176.874333,0.875,7,0.181818,2,0.818182,9,0.125,1,0.777778,0.875,0.823529,0.002,0.006,?,?,?,?
labor-neg-data,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.595745,0.196172,0.287101,42.597403,59.474752,18.059873,7.100028,10.959845,0.95052,0.373686,0.576834,10.415598,0.548189,1115.079172,1,7,0.333333,4,0.666667,8,0,0,0.636364,1,0.777778,0.002,0,?,?,?,?
labor-neg-data,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.568182,0.22406,0.401421,47.433347,79.807761,19.209354,2152.77344,-2133.564087,1.011019,113.303865,-112.292847,10.184875,0.536046,1119.541652,0.75,6,0.181818,2,0.818182,9,0.25,2,0.75,0.75,0.75,0.002,0,?,?,?,?
labor-neg-data,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,11,8,0,57.894737,42.105263,0,0.095238,0.445344,0.608258,96.703297,126.004363,18.059873,4308.488816,-4290.428943,0.95052,226.762569,-225.81205,0.248356,0.013071,26.588645,0.428571,3,0.333333,4,0.666667,8,0.571429,4,0.428571,0.428571,0.428571,0.002,0.001,?,?,?,?
labor-neg-data,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,17,2,0,89.473684,10.526316,0,0.759494,0.174299,0.261223,37.847866,54.11385,18.059873,6.197924,11.861949,0.95052,0.326207,0.624313,11.489682,0.60472,1230.069089,0.714286,5,0,0,1,12,0.285714,2,1,0.714286,0.833333,0.002,0,?,?,?,?
labor-neg-data,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,16,3,0,84.210526,15.789474,0,0.677966,0.177033,0.285201,36.168133,53.948684,20.778422,6.782476,13.995946,1.093601,0.356972,0.736629,13.715885,0.721889,1556.340222,0.666667,6,0,0,1,10,0.333333,3,1,0.666667,0.8,0.002,0.001,?,?,?,?
labor-neg-data,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.536585,0.220096,0.347175,46.594074,69.023053,19.209354,9.477339,9.732015,1.011019,0.498807,0.512211,10.313502,0.542816,1133.680561,0.5,4,0,0,1,11,0.5,4,1,0.5,0.666667,0.003,0,?,?,?,?
labor-neg-data,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.486486,0.216318,0.355746,46.971975,73.69488,18.059873,10.710401,7.349472,0.95052,0.563705,0.386814,9.490234,0.499486,1016.010964,0.428571,3,0,0,1,12,0.571429,4,1,0.428571,0.6,0.007,0,?,?,?,?
labor-neg-data,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,19,15,4,0,78.947368,21.052632,0,0.568182,0.196491,0.35314,40.143369,66.79993,20.778422,10.327783,10.450639,1.093601,0.543568,0.550034,12.513415,0.658601,1419.896075,0.555556,5,0,0,1,10,0.444444,4,1,0.555556,0.714286,0.002,0,?,?,?,?
soybean,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,62,170,0,26.724138,73.275862,0,0.194049,0.082734,0.203088,85.884763,92.457817,904.067586,617.968097,286.099489,3.896843,2.663656,1.233187,293.256728,1.264038,7614.612145,0,0,0,0,1,225,1,7,0,0,0,0.025,0.005,?,?,?,?
soybean,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,59,173,0,25.431034,74.568966,0,0.177254,0.082707,0.205205,85.854407,93.397602,906.092684,626.980819,279.111865,3.905572,2.702504,1.203068,292.929198,1.262626,7618.054161,0,0,0,0,1,222,1,10,0,0,0,0.019,0.006,?,?,?,?
soybean,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,59,173,0,25.431034,74.568966,0,0.176664,0.083323,0.204951,86.496818,93.283922,902.304506,622.975406,279.3291,3.889244,2.685239,1.204005,283.810803,1.223322,7371.628544,0,0,0,0,1,225,1,7,0,0,0,0.019,0.006,?,?,?,?
soybean,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,55,177,0,23.706897,76.293103,0,0.153494,0.085348,0.208795,88.363061,94.622979,918.841627,644.184824,274.656803,3.960524,2.776659,1.183866,280.874715,1.210667,7349.24622,0,0,0,0,1,225,1,7,0,0,0,0.024,0.006,?,?,?,?
soybean,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,64,168,0,27.586207,72.413793,0,0.194644,0.082951,0.203001,86.170014,92.499556,900.439927,617.223204,283.216723,3.881207,2.660445,1.220762,287.104943,1.237521,7451.479925,0,0,0,0,1,225,1,7,0,0,0,0.019,0.006,?,?,?,?
soybean,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,60,172,0,25.862069,74.137931,0,0.178795,0.082295,0.203629,85.536495,92.90617,893.103928,604.04824,289.055689,3.849586,2.603656,1.24593,294.774577,1.27058,7617.218212,0,0,0,0,1,227,1,5,0,0,0,0.02,0.005,?,?,?,?
soybean,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,65,167,0,28.017241,71.982759,0,0.20038,0.082846,0.202775,86.055294,92.404322,897.6277,611.407816,286.219884,3.869085,2.635379,1.233706,289.491358,1.247808,7494.776849,0,0,0,0,1,226,1,6,0,0,0,0.044,0.006,?,?,?,?
soybean,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,62,170,0,26.724138,73.275862,0,0.188845,0.082641,0.203006,85.861733,92.572699,899.630665,612.858831,286.771833,3.877718,2.641633,1.236085,289.489238,1.247798,7497.694455,0,0,0,0,1,223,1,9,0,0,0,0.019,0.005,?,?,?,?
soybean,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,61,171,0,26.293103,73.706897,0,0.177032,0.082843,0.202812,86.29073,92.952499,870.137359,600.907472,269.229888,3.750592,2.590118,1.160474,277.974463,1.198166,7089.826589,0,0,0,0,1,225,1,7,0,0,0,0.02,0.006,?,?,?,?
soybean,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,232,51,181,0,21.982759,78.017241,0,0.139931,0.084364,0.207278,87.55101,94.306274,916.030518,650.711951,265.318567,3.948407,2.804793,1.143615,276.919203,1.193617,7223.634183,0,0,0,0,1,229,1,3,0,0,0,0.045,0.005,?,?,?,?
weather,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,1,4,0,20,80,0,0,0.666667,0.745356,122.222222,136.648599,5.687518,10.33985,-4.652332,1.137504,2.06797,-0.930466,-1.308235,-0.261647,-131.609212,0.2,1,0,0,0,0,0.8,4,1,0.2,0.333333,0,0,?,?,?,?
weather,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,2,3,0,40,60,0,-0.153846,0.6,0.71492,110,121.346066,6.542271,2150.169925,-2143.627654,1.308454,430.033985,-428.725531,-0.459432,-0.091886,-54.348034,0.5,1,0.666667,2,0.333333,1,0.5,1,0.333333,0.5,0.4,0,0,?,?,?,?
weather,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,3,2,0,60,40,0,0,0.4,0.632456,84.615385,128.745262,4.875093,2148,-2143.124907,0.975019,429.6,-428.624981,0.652077,0.130415,68.954644,1,3,1,2,0,0,0,0,0.6,1,0.75,0,0,?,?,?,?
weather,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,1,4,0,20,80,0,-0.428571,0.8,0.862812,169.230769,181.980301,4.63538,3224.847997,-3220.212617,0.927076,644.969599,-644.042523,-3.412511,-0.682502,-343.300488,0.25,1,1,1,0,0,0.75,3,0.5,0.25,0.333333,0.001,0,?,?,?,?
weather,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,2,3,0,40,60,0,0,0.52,0.52915,110,107.716014,4.875093,5.439715,-0.564622,0.975019,1.087943,-0.112924,-0.722466,-0.144493,-76.398049,0,0,0,0,1,2,1,3,0,0,0,0,0,?,?,?,?
weather,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,2,3,0,40,60,0,0.117647,0.466667,0.537484,98.717949,113.363606,4.63538,5.33985,-0.70447,0.927076,1.06797,-0.140894,-0.230613,-0.046123,-23.199791,0.25,1,0,0,1,1,0.75,3,1,0.25,0.4,0,0,?,?,?,?
weather,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,2,3,0,40,60,0,0,0.428571,0.553283,78.571429,101.435278,5.687518,5.422065,0.265453,1.137504,1.084413,0.053091,1.10788,0.221576,111.453371,0.4,2,0,0,0,0,0.6,3,1,0.4,0.571429,0,0,?,?,?,?
weather,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,3,2,0,60,40,0,0.166667,0.4,0.551362,84.615385,112.237517,4.875093,1076.058894,-1071.1838,0.975019,215.211779,-214.23676,0.652077,0.130415,68.954644,0.666667,2,0.5,1,0.5,1,0.333333,1,0.666667,0.666667,0.666667,0,0,?,?,?,?
weather,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,2,3,0,40,60,0,-0.363636,0.55,0.715891,116.346154,145.729741,4.875093,2150,-2145.124907,0.975019,430,-429.024981,-1.044394,-0.208879,-110.440727,0.666667,2,1,2,0,0,0.333333,1,0.5,0.666667,0.571429,0.001,0,?,?,?,?
weather,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,5,3,2,0,60,40,0,0,0.4,0.447214,84.615385,91.036648,4.875093,4,0.875093,0.975019,0.8,0.175019,0.652077,0.130415,68.954644,1,3,1,2,0,0,0,0,0.6,1,0.75,0.001,0,?,?,?,?
autos,1,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,31,39,0,44.285714,55.714286,0,0.237856,0.198665,0.323508,88.564487,95.368064,167.87199,1207.701162,-1039.829172,2.398171,17.252874,-14.854702,39.622254,0.566032,1720.757721,0,0,0,0,1,70,0,0,0,0,0,0.024,0.001,?,?,?,?
autos,2,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,27,43,0,38.571429,61.428571,0,0.153543,0.200259,0.329775,89.263546,97.323413,175.731521,3354.57427,-3178.842749,2.51045,47.92249,-45.412039,34.657997,0.495114,1524.411107,0,0,0,0,1,70,0,0,0,0,0,0.019,0.002,?,?,?,?
autos,3,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,31,39,0,44.285714,55.714286,0,0.227723,0.194255,0.310783,87.12322,92.535116,163.960255,127.672657,36.287598,2.342289,1.823895,0.518394,42.270064,0.603858,1816.410062,0,0,0,0,1,70,0,0,0,0,0,0.019,0.001,?,?,?,?
autos,4,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,30,40,0,42.857143,57.142857,0,0.206574,0.194894,0.316797,87.511233,94.39842,166.147414,136.466853,29.680561,2.373534,1.949526,0.424008,39.681702,0.566881,1719.126165,0,0,0,0,1,70,0,0,0,0,0,0.02,0.001,?,?,?,?
autos,5,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,28,42,0,40,60,0,0.16,0.19898,0.323832,88.898269,95.964112,167.77735,1210.914878,-1043.137528,2.396819,17.298784,-14.901965,38.917553,0.555965,1684.998234,0,0,0,0,1,70,0,0,0,0,0,0.019,0.005,?,?,?,?
autos,6,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,33,37,0,47.142857,52.857143,0,0.222689,0.193752,0.312651,87.66611,94.630794,158.435217,1198.775933,-1040.340716,2.26336,17.12537,-14.86201,39.953738,0.570768,1690.461843,0,0,0,0,1,70,0,0,0,0,0,0.02,0.001,?,?,?,?
autos,7,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,37,33,0,52.857143,47.142857,0,0.304217,0.191591,0.302079,86.620498,91.471597,158.390946,121.448651,36.942296,2.262728,1.734981,0.527747,42.383257,0.605475,1789.28973,0,0,0,0,1,70,0,0,0,0,0,0.019,0.001,?,?,?,?
autos,8,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,31,39,0,44.285714,55.714286,0,0.219554,0.195687,0.315991,87.427001,93.547432,174.232605,4409.413899,-4235.181294,2.489037,62.991627,-60.50259,41.593943,0.594199,1830.694148,0,0,0,0,1,70,0,0,0,0,0,0.019,0.001,?,?,?,?
autos,9,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,31,39,0,44.285714,55.714286,0,0.227723,0.195224,0.314836,87.874868,94.299001,161.845847,1199.345903,-1037.500056,2.312084,17.133513,-14.821429,41.599958,0.594285,1775.38149,0,0,0,0,1,70,0,0,0,0,0,0.019,0.001,?,?,?,?
autos,10,weka.classifiers.DecisionStump,'',-8991111028834837916,20011014.2125,70,28,42,0,40,60,0,0.150535,0.197185,0.319054,88.402951,95.086768,165.459263,135.302697,30.156566,2.363704,1.932896,0.430808,42.601252,0.608589,1830.902093,0,0,0,0,1,70,0,0,0,0,0,0.02,0.001,?,?,?,?
